ACCOUNT_NO,PARCEL_NO,LAND_ACT,IMPV_ACT,LAND_ASS,IMPV_ASS
"R019801","566127305083",148000.0000,0.0000,39960.0000,0.0000
"R019802","566127305084",148000.0000,0.0000,39960.0000,0.0000
"R019803","566127305085",148000.0000,1107330.0000,9250.0000,69210.0000
"R019805","567307400002",323440.0000,331990.0000,20220.0000,20750.0000
"R019806","567307400003",323440.0000,210460.0000,20220.0000,13150.0000
"R019807","567307400004",333790.0000,309290.0000,20860.0000,19330.0000
"R019810","567132400044",176340.0000,526170.0000,11020.0000,32890.0000
"R019811","566130105003",95150.0000,449240.0000,5950.0000,28080.0000
"R019813","566909300062",485190.0000,1525810.0000,131000.0000,411970.0000
"R019815","566306400113",446250.0000,1438590.0000,27890.0000,89910.0000
"R019816","616307104003",6280.0000,23710.0000,1700.0000,6400.0000
"R019817","559702206015",232310.0000,878390.0000,14520.0000,54900.0000
"R019818","565310300083",71060.0000,37570.0000,19190.0000,10140.0000
"R019819","567529200201",310700.0000,0.0000,83890.0000,0.0000
"R019821","566132300180",282630.0000,783340.0000,17660.0000,48960.0000
"R019823","537101302223",0.0000,210920.0000,0.0000,13180.0000
"R019824","566910200020",319760.0000,80720.0000,19990.0000,5050.0000
"R019826","566520409007",240270.0000,498600.0000,64870.0000,134620.0000
"R019833","566505100038",160330.0000,804430.0000,10020.0000,50280.0000
"R019834","567316100122",352320.0000,0.0000,95130.0000,0.0000
"R019835","595304100331",2400.0000,265630.0000,650.0000,19760.0000
"R019836","590319200428",148310.0000,251420.0000,9270.0000,15710.0000
"R019839","589907100034",117880.0000,505980.0000,7370.0000,31620.0000
"R019840","589907100035",121990.0000,359110.0000,7630.0000,22440.0000
"R019841","589907100036",117880.0000,321950.0000,7370.0000,20120.0000
"R019842","589907100037",121840.0000,296460.0000,7620.0000,18530.0000
"R019843","566520321005",0.0000,350650.0000,0.0000,21920.0000
"R019845","566517409005",94160.0000,658200.0000,5890.0000,41140.0000
"R019846","566517409006",94160.0000,567600.0000,5890.0000,35480.0000
"R019847","567529200202",250970.0000,574710.0000,15690.0000,35920.0000
"R019849","566516205014",298060.0000,438710.0000,18630.0000,27420.0000
"R019850","590532301001",264600.0000,642020.0000,16540.0000,40130.0000
"R019851","590532301002",264600.0000,465540.0000,16540.0000,29100.0000
"R019852","590532301003",264600.0000,457540.0000,16540.0000,28600.0000
"R019853","590532301004",264600.0000,279460.0000,16540.0000,17470.0000
"R019854","590532301005",264600.0000,371140.0000,16540.0000,23200.0000
"R019855","590532301006",264600.0000,337990.0000,16540.0000,21120.0000
"R019856","595105201008",264600.0000,338740.0000,16540.0000,21170.0000
"R019857","595105201001",141750.0000,930720.0000,8860.0000,58170.0000
"R019858","595105201002",151200.0000,626340.0000,9450.0000,39150.0000
"R019859","595105201003",151200.0000,466380.0000,9450.0000,29150.0000
"R019860","595105201004",151200.0000,456730.0000,9450.0000,28550.0000
"R019861","595105201009",173250.0000,391860.0000,10830.0000,24490.0000
"R019862","595105201006",264600.0000,461540.0000,16540.0000,28850.0000
"R019863","595105201007",151200.0000,484210.0000,9450.0000,30260.0000
"R019864","590532301007",264600.0000,502340.0000,16540.0000,31400.0000
"R019865","591124300360",180.0000,58280.0000,50.0000,7940.0000
"R019866","590507101003",95930.0000,312460.0000,25900.0000,84360.0000
"R019869","567134400164",163130.0000,167040.0000,10200.0000,10440.0000
"R019870","566501200007",1760.0000,1761550.0000,480.0000,115390.0000
"R019874","590327200161",56580.0000,247640.0000,3540.0000,15480.0000
"R019875","590333100300",91440.0000,173300.0000,5720.0000,10830.0000
"R019880","566732400070",309770.0000,0.0000,83640.0000,0.0000
"R019882","567512401015",80800.0000,294430.0000,5050.0000,18400.0000
"R019883","566901303002",398200.0000,0.0000,24890.0000,0.0000
"R019886","566517407014",157410.0000,160510.0000,42500.0000,43340.0000
"R019887","594913100104",2960.0000,0.0000,800.0000,0.0000
"R019890","591325100908",620.0000,0.0000,170.0000,0.0000
"R019891","590118300224",160430.0000,212690.0000,10030.0000,13290.0000
"R019892","590118300225",160430.0000,320230.0000,10030.0000,20010.0000
"R019894","567302100009",242070.0000,252240.0000,15130.0000,15770.0000
"R019895","559702206014",54450.0000,0.0000,14700.0000,0.0000
"R019896","566509400048",215000.0000,306060.0000,13440.0000,19130.0000
"R019900","566520318025",72500.0000,436830.0000,4530.0000,27300.0000
"R019901","566520318026",79750.0000,479940.0000,4980.0000,30000.0000
"R019902","567709300103",157840.0000,232110.0000,9870.0000,14510.0000
"R019906","567512401019",80800.0000,548600.0000,5050.0000,34290.0000
"R019907","559702306016",211730.0000,0.0000,57170.0000,0.0000
"R019908","566515406028",256000.0000,680790.0000,16000.0000,42550.0000
"R019909","566134105099",205810.0000,414640.0000,12860.0000,25920.0000
"R019912","590731400047",79880.0000,0.0000,21570.0000,0.0000
"R019913","566134305171",159560.0000,674680.0000,9970.0000,42170.0000
"R019916","590509400394",200100.0000,572840.0000,12510.0000,35800.0000
"R019917","590509400395",234900.0000,944100.0000,14680.0000,59010.0000
"R019919","566902401006",140970.0000,384100.0000,8810.0000,24010.0000
"R019921","590509400515",174000.0000,515480.0000,10880.0000,32220.0000
"R019922","590319200429",148310.0000,309130.0000,9270.0000,19320.0000
"R019923","567930300901",2560.0000,0.0000,690.0000,0.0000
"R019924","594905100280",141750.0000,283430.0000,8860.0000,17710.0000
"R019925","559701100048",456000.0000,848110.0000,28500.0000,53010.0000
"R019932","590530200455",448000.0000,455460.0000,28000.0000,28470.0000
"R019934","595508200006",29230.0000,0.0000,7890.0000,0.0000
"R019938","567521200004",2150.0000,599080.0000,580.0000,37630.0000
"R019939","591111300374",5890.0000,39960.0000,1600.0000,2500.0000
"R019940","566516212013",313750.0000,1012230.0000,19610.0000,63260.0000
"R019942","595508326007",115480.0000,289990.0000,31180.0000,78300.0000
"R019943","566516212004",345130.0000,1060890.0000,21570.0000,66310.0000
"R019946","567712300046",370.0000,4570260.0000,100.0000,1233970.0000
"R019947","595508302011",22010.0000,73470.0000,5940.0000,19840.0000
"R019948","595122100190",119130.0000,0.0000,32170.0000,0.0000
"R019949","567511301045",115500.0000,547890.0000,7220.0000,34240.0000
"R019950","567108303032",138130.0000,695160.0000,8630.0000,43450.0000
"R019951","508935400009",317390.0000,0.0000,85700.0000,0.0000
"R019953","566520326020",288750.0000,2100280.0000,18050.0000,131270.0000
"R019956","594521400290",89230.0000,33000.0000,24090.0000,8910.0000
"R019960","568106300108",125560.0000,630560.0000,7850.0000,39410.0000
"R019961","532513200029",0.0000,498370.0000,0.0000,31150.0000
"R019963","590507101048",494730.0000,322510.0000,133580.0000,87080.0000
"R019964","590507401040",86520.0000,0.0000,23360.0000,0.0000
"R019965","590507401041",570190.0000,1054700.0000,153950.0000,284770.0000
"R019966","590507301052",799520.0000,1599410.0000,215870.0000,431840.0000
"R019967","590507401043",494850.0000,789140.0000,133610.0000,213070.0000
"R019972","590514400189",7030.0000,0.0000,1900.0000,0.0000
"R019976","537729401089",175310.0000,562440.0000,10960.0000,35150.0000
"R019977","567705300120",245780.0000,619950.0000,15360.0000,38750.0000
"R019978","594924200365",148000.0000,1000530.0000,9250.0000,62530.0000
"R019979","594924200391",148000.0000,368890.0000,9250.0000,23060.0000
"R019981","594924200368",148000.0000,299270.0000,9250.0000,18700.0000
"R019984","559334100065",692390.0000,597740.0000,43270.0000,37360.0000
"R019987","568105200115",311160.0000,292180.0000,19450.0000,18260.0000
"R019988","566912100015",207160.0000,397130.0000,12950.0000,24820.0000
"R019989","590528300554",217500.0000,694000.0000,13590.0000,43380.0000
"R019990","590528300555",217500.0000,649480.0000,13590.0000,40590.0000
"R019991","590528300556",3460.0000,431640.0000,930.0000,26980.0000
"R019992","594706200038",111620.0000,0.0000,6980.0000,0.0000
"R019993","594706200039",71370.0000,260620.0000,4460.0000,16290.0000
"R019997","559702300047",61730.0000,0.0000,16670.0000,0.0000
"R019998","537125400020",890630.0000,860540.0000,55660.0000,53780.0000
"R019999","590322200432",151920.0000,21980.0000,9500.0000,1370.0000
"R020000","616310301004",40.0000,0.0000,10.0000,0.0000
"R020001","566305100127",283580.0000,1082220.0000,17720.0000,67640.0000
"R020003","566305100126",325780.0000,1143500.0000,20360.0000,71470.0000
"R020005","565309400086",6810.0000,390940.0000,1840.0000,27030.0000
"R020006","537125400019",711480.0000,1789500.0000,44470.0000,111840.0000
"R020008","616320200130",108280.0000,0.0000,6770.0000,0.0000
"R020009","616320200132",125570.0000,323930.0000,7850.0000,20250.0000
"R020010","566732303071",0.0000,694350.0000,0.0000,187470.0000
"R020012","595303300335",14600.0000,9660.0000,3940.0000,600.0000
"R020014","567318100184",6850.0000,602350.0000,1850.0000,39020.0000
"R020015","567318100185",465750.0000,274880.0000,29110.0000,17180.0000
"R020016","567318100186",969960.0000,0.0000,261890.0000,0.0000
"R020017","567318100187",874580.0000,396100.0000,54660.0000,24760.0000
"R020018","566131200190",481250.0000,920760.0000,30080.0000,57550.0000
"R020019","567108300008",8728390.0000,1685580.0000,545520.0000,105350.0000
"R020021","590525200369",24610.0000,385740.0000,6640.0000,35960.0000
"R020022","595508314017",67660.0000,0.0000,4230.0000,0.0000
"R020023","567316101005",158560.0000,305000.0000,9910.0000,19060.0000
"R020027","595304400285",93720.0000,182060.0000,5860.0000,11380.0000
"R020028","616513100081",3700.0000,203570.0000,1000.0000,16850.0000
"R020029","590530100910",160.0000,0.0000,40.0000,0.0000
"R020030","591335100900",180.0000,0.0000,50.0000,0.0000
"R020031","595516400191",98620.0000,0.0000,26630.0000,0.0000
"R020033","595122300168",119690.0000,124500.0000,7480.0000,7780.0000
"R020034","590507101009",89930.0000,86180.0000,24280.0000,23270.0000
"R020035","590507101008",77940.0000,223630.0000,21040.0000,60380.0000
"R020038","590510100918",90.0000,0.0000,20.0000,0.0000
"R020039","566901300034",270510.0000,173730.0000,16910.0000,10860.0000
"R020040","595304100228",112630.0000,328410.0000,7040.0000,20530.0000
"R020041","590309106013",155250.0000,288730.0000,9700.0000,18050.0000
"R020042","566912102012",149140.0000,315880.0000,9320.0000,19740.0000
"R020043","566912102003",149140.0000,353200.0000,9320.0000,22080.0000
"R020044","566912102011",149140.0000,322760.0000,9320.0000,20170.0000
"R020045","567304400018",3390.0000,0.0000,920.0000,0.0000
"R020046","559710204010",209740.0000,345500.0000,13110.0000,21590.0000
"R020047","559710204011",133950.0000,457540.0000,8370.0000,28600.0000
"R020048","559710204012",165680.0000,406720.0000,10360.0000,25420.0000
"R020050","559710204013",3530.0000,0.0000,950.0000,0.0000
"R020052","594517100075",25500.0000,203610.0000,6880.0000,12730.0000
"R020053","590918100018",130.0000,219020.0000,40.0000,13690.0000
"R020054","590514100351",119630.0000,208770.0000,7480.0000,13050.0000
"R020055","590514100352",158780.0000,479300.0000,9920.0000,29960.0000
"R020057","590332200358",127980.0000,17400.0000,8000.0000,1090.0000
"R020058","590332200359",90410.0000,233320.0000,5650.0000,14580.0000
"R020060","590510300447",119630.0000,477380.0000,7480.0000,29840.0000
"R020061","594902400106",60190.0000,173410.0000,3760.0000,10840.0000
"R020062","594902400105",60190.0000,271940.0000,3760.0000,17000.0000
"R020063","590316400360",160.0000,159450.0000,40.0000,9970.0000
"R020064","590316400361",155250.0000,295990.0000,9700.0000,18500.0000
"R020065","590316400236",181130.0000,266970.0000,11320.0000,16690.0000
"R020066","590316400237",181130.0000,261030.0000,11320.0000,16310.0000
"R020068","590521400296",17300.0000,843400.0000,4670.0000,63260.0000
"R020069","537124400027",391880.0000,710700.0000,24490.0000,44420.0000
"R020071","590114200343",65810.0000,131390.0000,4110.0000,8210.0000
"R020072","532526101002",221000.0000,896490.0000,13810.0000,56030.0000
"R020074","590504300505",330490.0000,76050.0000,20660.0000,4750.0000
"R020077","537330200028",256500.0000,374960.0000,16030.0000,23440.0000
"R020078","537330200029",488060.0000,314240.0000,30500.0000,19640.0000
"R020079","590121400904",620.0000,0.0000,170.0000,0.0000
"R020081","590128400905",180.0000,0.0000,50.0000,0.0000
"R020082","595335100902",210.0000,0.0000,60.0000,0.0000
"R020083","590108200901",190.0000,0.0000,50.0000,0.0000
"R020084","567712200906",170.0000,0.0000,50.0000,0.0000
"R020086","566516404028",72500.0000,467360.0000,4530.0000,29210.0000
"R020087","566911100076",782520.0000,121810.0000,48910.0000,7610.0000
"R020088","566516404029",72500.0000,465790.0000,4530.0000,29110.0000
"R020089","566521114009",0.0000,506350.0000,0.0000,31650.0000
"R020091","590510300241",3900.0000,495190.0000,1050.0000,46960.0000
"R020092","590118100227",165600.0000,166270.0000,10350.0000,10390.0000
"R020093","590118100229",207000.0000,128030.0000,12940.0000,8000.0000
"R020094","590118100230",168190.0000,358360.0000,10510.0000,22400.0000
"R020096","566516404026",72500.0000,471850.0000,4530.0000,29490.0000
"R020097","566505100097",9080.0000,0.0000,2450.0000,0.0000
"R020098","566505100098",9080.0000,0.0000,2450.0000,0.0000
"R020099","566505100103",9080.0000,0.0000,2450.0000,0.0000
"R020100","566505100089",9080.0000,0.0000,2450.0000,0.0000
"R020101","566505100096",9080.0000,0.0000,2450.0000,0.0000
"R020102","566505100099",9080.0000,0.0000,2450.0000,0.0000
"R020103","566505100104",9080.0000,0.0000,2450.0000,0.0000
"R020104","566505100012",9080.0000,0.0000,2450.0000,0.0000
"R020105","566505100095",9080.0000,0.0000,2450.0000,0.0000
"R020106","566505100100",9080.0000,0.0000,2450.0000,0.0000
"R020108","566505200090",9080.0000,0.0000,2450.0000,0.0000
"R020109","566505200093",9080.0000,0.0000,2450.0000,0.0000
"R020110","566505200101",9080.0000,0.0000,2450.0000,0.0000
"R020111","566505200091",9080.0000,0.0000,2450.0000,0.0000
"R020112","566505200092",9080.0000,0.0000,2450.0000,0.0000
"R020113","566505200028",9080.0000,0.0000,2450.0000,0.0000
"R020114","590507102001",142200.0000,571460.0000,8890.0000,35720.0000
"R020115","590507102002",142200.0000,590010.0000,8890.0000,36880.0000
"R020116","590507102003",179770.0000,16230.0000,11240.0000,1010.0000
"R020118","590507103001",142200.0000,0.0000,38390.0000,0.0000
"R020119","590507103002",142200.0000,446430.0000,8890.0000,27900.0000
"R020120","590507103003",142200.0000,334280.0000,8890.0000,20890.0000
"R020121","590507403004",179770.0000,0.0000,11240.0000,0.0000
"R020122","590507403005",142200.0000,337380.0000,8890.0000,21090.0000
"R020123","590507403006",183600.0000,291910.0000,11480.0000,18240.0000
"R020124","590507403007",142200.0000,500960.0000,8890.0000,31310.0000
"R020125","590330400866",0.0000,300550.0000,0.0000,81150.0000
"R020126","590732300044",79880.0000,0.0000,21570.0000,0.0000
"R020127","591121300915",12090.0000,0.0000,3260.0000,0.0000
"R020128","594533100259",91730.0000,189440.0000,5730.0000,11840.0000
"R020130","566516404027",72500.0000,471850.0000,4530.0000,29490.0000
"R020132","566515408002",256000.0000,751470.0000,16000.0000,46970.0000
"R020133","566515408001",256000.0000,0.0000,69120.0000,0.0000
"R020134","567917110080",80800.0000,0.0000,21820.0000,0.0000
"R020135","590916300160",130560.0000,254170.0000,8160.0000,15890.0000
"R020136","566515408003",208000.0000,882130.0000,13000.0000,55130.0000
"R020138","590514300341",282750.0000,477550.0000,17670.0000,29850.0000
"R020139","590514300342",176140.0000,0.0000,47560.0000,0.0000
"R020141","567716100030",107430.0000,65950.0000,29010.0000,17810.0000
"R020144","532526401001",0.0000,299080.0000,0.0000,18690.0000
"R020145","532525301002",0.0000,299080.0000,0.0000,18690.0000
"R020146","532525301003",0.0000,299080.0000,0.0000,18690.0000
"R020147","532525301004",0.0000,369310.0000,0.0000,23080.0000
"R020149","532526101003",221000.0000,0.0000,59670.0000,0.0000
"R020150","567309401006",266630.0000,443400.0000,16660.0000,27710.0000
"R020151","567309401007",222190.0000,408620.0000,13890.0000,25540.0000
"R020152","566510400013",228000.0000,499800.0000,14250.0000,31240.0000
"R020153","590504300506",308850.0000,94370.0000,19300.0000,5900.0000
"R020154","595306400198",163370.0000,0.0000,10210.0000,0.0000
"R020156","590919100112",43970.0000,0.0000,11870.0000,0.0000
"R020157","590919100113",61530.0000,264040.0000,3850.0000,16500.0000
"R020158","590919100114",43970.0000,0.0000,11870.0000,0.0000
"R020159","590919100115",12560.0000,0.0000,3390.0000,0.0000
"R020160","590919100116",11380.0000,0.0000,3070.0000,0.0000
"R020162","532526101004",221000.0000,197930.0000,13810.0000,12370.0000
"R020163","590732300045",79880.0000,85100.0000,4990.0000,5320.0000
"R020165","532526101005",221000.0000,0.0000,13810.0000,0.0000
"R020166","532526101006",221000.0000,542200.0000,13810.0000,33890.0000
"R020169","532526101007",221000.0000,794000.0000,13810.0000,49630.0000
"R020170","532526101008",221000.0000,0.0000,59670.0000,0.0000
"R020171","567526200220",3000.0000,0.0000,810.0000,0.0000
"R020172","567526200223",6140.0000,905150.0000,1650.0000,60070.0000
